2024-08-01 13:22:10,174 DEBUG   HandlerThread:16072 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.4', 'heartbeatAt': '2024-08-01T19:22:10.037805', 'startedAt': '2024-08-01T19:22:09.477738', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\olivi\\.vscode\\projects\\handwrittendigit.py', 'codePathLocal': 'handwrittendigit.py', 'codePath': 'handwrittendigit.py', 'git': {'remote': 'https://github.com/OliviaYi2007/MNIST1.git', 'commit': '1b9bbab0ef3b71a37e66398d52b0934a2c579ba5'}, 'email': 'oliviayi2007@gmail.com', 'root': 'C:/Users/olivi/.vscode/projects', 'host': 'LAPTOP-A31SIFF1', 'username': 'olivi', 'executable': 'C:\\Program Files\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1988.0, 'min': 0.0, 'max': 2100.0}, 'cpu_freq_per_core': [{'current': 1988.0, 'min': 0.0, 'max': 2100.0}], 'disk': {'/': {'total': 475.99706649780273, 'used': 103.40557861328125}}, 'memory': {'total': 7.326206207275391}}
2024-08-01 13:22:10,174 INFO    HandlerThread:16072 [system_monitor.py:probe():224] Finished collecting system info
2024-08-01 13:22:10,174 INFO    HandlerThread:16072 [system_monitor.py:probe():227] Publishing system info
2024-08-01 13:22:10,190 INFO    HandlerThread:16072 [system_monitor.py:probe():229] Finished publishing system info
2024-08-01 13:22:10,190 DEBUG   SenderThread:16072 [sender.py:send():379] send: files
2024-08-01 13:22:10,190 INFO    SenderThread:16072 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-01 13:22:10,260 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: python_packages
2024-08-01 13:22:10,260 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: python_packages
2024-08-01 13:22:10,260 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: stop_status
2024-08-01 13:22:10,260 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 13:22:10,260 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: stop_status
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send():379] send: telemetry
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send():379] send: exit
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_exit():586] handling exit code: 1
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_exit():588] handling runtime: 0
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_exit():594] send defer
2024-08-01 13:22:10,469 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 1
2024-08-01 13:22:10,469 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 2
2024-08-01 13:22:10,469 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 13:22:10,469 DEBUG   SystemMonitor:16072 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 13:22:10,469 DEBUG   SystemMonitor:16072 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 13:22:10,469 DEBUG   SystemMonitor:16072 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [interfaces.py:finish():200] Joined memory monitor
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [interfaces.py:finish():200] Joined network monitor
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-01 13:22:10,469 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 3
2024-08-01 13:22:10,469 DEBUG   SenderThread:16072 [sender.py:send():379] send: stats
2024-08-01 13:22:10,469 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,469 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-01 13:22:10,485 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 3
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 4
2024-08-01 13:22:10,485 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,485 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-01 13:22:10,485 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 4
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 5
2024-08-01 13:22:10,485 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,485 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-01 13:22:10,485 DEBUG   SenderThread:16072 [sender.py:send():379] send: summary
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-01 13:22:10,485 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 5
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 6
2024-08-01 13:22:10,485 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:10,485 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-01 13:22:10,485 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:10,485 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 6
2024-08-01 13:22:10,485 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: status_report
2024-08-01 13:22:10,661 INFO    wandb-upload_0:16072 [upload_job.py:push():130] Uploaded file C:\Users\olivi\AppData\Local\Temp\tmp10lklt1hwandb\i71vcupv-wandb-metadata.json
2024-08-01 13:22:10,863 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\requirements.txt
2024-08-01 13:22:10,863 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\output.log
2024-08-01 13:22:10,863 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\wandb-metadata.json
2024-08-01 13:22:10,863 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\wandb-summary.json
2024-08-01 13:22:11,285 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:11,381 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 7
2024-08-01 13:22:11,381 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:11,381 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:11,381 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-01 13:22:11,381 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:11,381 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 7
2024-08-01 13:22:11,866 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\config.yaml
2024-08-01 13:22:12,287 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:12,481 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 8
2024-08-01 13:22:12,481 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:12,481 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:12,482 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-01 13:22:12,482 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:12,482 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 8
2024-08-01 13:22:12,482 INFO    SenderThread:16072 [job_builder.py:build():440] Attempting to build job artifact
2024-08-01 13:22:12,482 INFO    SenderThread:16072 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-01 13:22:12,542 INFO    SenderThread:16072 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-01 13:22:12,550 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 9
2024-08-01 13:22:12,550 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:12,551 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-01 13:22:12,551 DEBUG   SenderThread:16072 [sender.py:send():379] send: artifact
2024-08-01 13:22:12,874 INFO    Thread-16 :16072 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\output.log
2024-08-01 13:22:13,059 INFO    SenderThread:16072 [sender.py:send_artifact():1530] sent artifact job-https___github.com_OliviaYi2007_MNIST1.git_handwrittendigit.py - {'id': 'QXJ0aWZhY3Q6MTA4MjAzNjMxOA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM1OTYwODkwMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA4MjAzNjMxOA==', 'versionIndex': 2}}}
2024-08-01 13:22:13,059 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:13,059 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 9
2024-08-01 13:22:13,059 INFO    SenderThread:16072 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-01 13:22:13,297 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:13,888 INFO    SenderThread:16072 [dir_watcher.py:finish():388] scan: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files
2024-08-01 13:22:13,889 INFO    SenderThread:16072 [dir_watcher.py:finish():402] scan save: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\config.yaml config.yaml
2024-08-01 13:22:13,889 INFO    SenderThread:16072 [dir_watcher.py:finish():402] scan save: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\output.log output.log
2024-08-01 13:22:13,889 INFO    SenderThread:16072 [dir_watcher.py:finish():402] scan save: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\requirements.txt requirements.txt
2024-08-01 13:22:13,889 INFO    SenderThread:16072 [dir_watcher.py:finish():402] scan save: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\wandb-metadata.json wandb-metadata.json
2024-08-01 13:22:13,889 INFO    SenderThread:16072 [dir_watcher.py:finish():402] scan save: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\wandb-summary.json wandb-summary.json
2024-08-01 13:22:13,896 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 10
2024-08-01 13:22:13,897 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:13,897 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:13,899 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-01 13:22:13,899 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:13,899 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 10
2024-08-01 13:22:13,901 INFO    SenderThread:16072 [file_pusher.py:finish():169] shutting down file pusher
2024-08-01 13:22:14,143 INFO    wandb-upload_1:16072 [upload_job.py:push():130] Uploaded file C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\output.log
2024-08-01 13:22:14,196 INFO    wandb-upload_0:16072 [upload_job.py:push():130] Uploaded file C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\config.yaml
2024-08-01 13:22:14,246 INFO    wandb-upload_2:16072 [upload_job.py:push():130] Uploaded file C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\requirements.txt
2024-08-01 13:22:14,272 INFO    wandb-upload_3:16072 [upload_job.py:push():130] Uploaded file C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\files\wandb-summary.json
2024-08-01 13:22:14,305 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:14,305 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:14,486 INFO    Thread-15 (_thread_body):16072 [sender.py:transition_state():614] send defer: 11
2024-08-01 13:22:14,486 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:14,486 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-01 13:22:14,488 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:14,488 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 11
2024-08-01 13:22:14,488 INFO    SenderThread:16072 [file_pusher.py:join():175] waiting for file pusher
2024-08-01 13:22:14,488 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 12
2024-08-01 13:22:14,488 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:14,490 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-01 13:22:14,490 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:14,490 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 12
2024-08-01 13:22:14,490 INFO    SenderThread:16072 [file_stream.py:finish():601] file stream finish called
2024-08-01 13:22:14,606 INFO    SenderThread:16072 [file_stream.py:finish():605] file stream finish is done
2024-08-01 13:22:14,606 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 13
2024-08-01 13:22:14,606 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:14,606 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-01 13:22:14,606 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:14,608 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 13
2024-08-01 13:22:14,608 INFO    SenderThread:16072 [sender.py:transition_state():614] send defer: 14
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:22:14,608 INFO    HandlerThread:16072 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-01 13:22:14,608 DEBUG   SenderThread:16072 [sender.py:send():379] send: final
2024-08-01 13:22:14,608 DEBUG   SenderThread:16072 [sender.py:send():379] send: footer
2024-08-01 13:22:14,608 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: defer
2024-08-01 13:22:14,608 INFO    SenderThread:16072 [sender.py:send_request_defer():610] handle sender defer: 14
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: server_info
2024-08-01 13:22:14,608 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:22:14,608 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: server_info
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: get_summary
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-01 13:22:14,608 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 13:22:14,682 DEBUG   SenderThread:16072 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:22:14,682 INFO    MainThread:16072 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-08-01 13:22:14,682 INFO    MainThread:16072 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-08-01 13:22:14,688 INFO    MainThread:16072 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-08-01 13:22:14,689 DEBUG   HandlerThread:16072 [handler.py:handle_request():158] handle_request: shutdown
2024-08-01 13:22:14,689 INFO    HandlerThread:16072 [handler.py:finish():882] shutting down handler
2024-08-01 13:22:15,614 INFO    WriterThread:16072 [datastore.py:close():296] close: C:\Users\olivi\.vscode\projects\wandb\run-20240801_132209-1qdovvf3\run-1qdovvf3.wandb
2024-08-01 13:22:15,689 INFO    SenderThread:16072 [sender.py:finish():1608] shutting down sender
2024-08-01 13:22:15,689 INFO    SenderThread:16072 [file_pusher.py:finish():169] shutting down file pusher
2024-08-01 13:22:15,689 INFO    SenderThread:16072 [file_pusher.py:join():175] waiting for file pusher
